date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2025-06-13,1605,華新,TW0001605004,3433162932,598170016,85.16,14.83,100.0,100.0,4031332948,2025-05-05,
2025-06-16,1605,華新,TW0001605004,3430964832,600368116,85.1,14.89,100.0,100.0,4031332948,2025-05-05,
2025-06-17,1605,華新,TW0001605004,3433524051,597808897,85.17,14.82,100.0,100.0,4031332948,2025-05-05,
2025-06-18,1605,華新,TW0001605004,3433223596,598109352,85.16,14.83,100.0,100.0,4031332948,2025-05-05,
2025-06-19,1605,華新,TW0001605004,3436745575,594587373,85.25,14.74,100.0,100.0,4031332948,2025-05-05,
2025-06-20,1605,華新,TW0001605004,3434982611,596350337,85.2,14.79,100.0,100.0,4031332948,2025-05-05,
2025-06-23,1605,華新,TW0001605004,3437562834,593770114,85.27,14.72,100.0,100.0,4031332948,2025-05-05,
2025-06-24,1605,華新,TW0001605004,3425018253,606314695,84.95,15.04,100.0,100.0,4031332948,2025-05-05,
2025-06-25,1605,華新,TW0001605004,3782435145,648897803,85.35,14.64,100.0,100.0,4431332948,2025-06-25, <a href='https://mopsov.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
2025-06-26,1605,華新,TW0001605004,3779393064,651939884,85.28,14.71,100.0,100.0,4431332948,2025-06-25,
2025-06-27,1605,華新,TW0001605004,3764890921,666442027,84.96,15.03,100.0,100.0,4431332948,2025-06-25,
2025-06-30,1605,華新,TW0001605004,3764487750,666845198,84.95,15.04,100.0,100.0,4431332948,2025-06-25,
2025-07-01,1605,華新,TW0001605004,3765099077,666233871,84.96,15.03,100.0,100.0,4431332948,2025-06-25,
2025-07-02,1605,華新,TW0001605004,3767937508,663395440,85.02,14.97,100.0,100.0,4431332948,2025-06-25,
2025-07-03,1605,華新,TW0001605004,3764231344,667101604,84.94,15.05,100.0,100.0,4431332948,2025-06-25,
2025-07-04,1605,華新,TW0001605004,3766550008,664782940,84.99,15.0,100.0,100.0,4431332948,2025-06-25,
2025-07-07,1605,華新,TW0001605004,3766719625,664613323,85.0,14.99,100.0,100.0,4431332948,2025-06-25,
2025-07-08,1605,華新,TW0001605004,3772063625,659269323,85.12,14.87,100.0,100.0,4431332948,2025-06-25,
2025-07-09,1605,華新,TW0001605004,3789330848,642002100,85.51,14.48,100.0,100.0,4431332948,2025-06-25,
2025-07-10,1605,華新,TW0001605004,3793615766,637717182,85.6,14.39,100.0,100.0,4431332948,2025-06-25,
2025-07-11,1605,華新,TW0001605004,3792760489,638572459,85.58,14.41,100.0,100.0,4431332948,2025-06-25,
2025-07-14,1605,華新,TW0001605004,3792732115,638600833,85.58,14.41,100.0,100.0,4431332948,2025-06-25,
2025-07-15,1605,華新,TW0001605004,3796834873,634498075,85.68,14.31,100.0,100.0,4431332948,2025-06-25,
2025-07-16,1605,華新,TW0001605004,3797241756,634091192,85.69,14.3,100.0,100.0,4431332948,2025-06-25,
2025-07-17,1605,華新,TW0001605004,3792464445,638868503,85.58,14.41,100.0,100.0,4431332948,2025-06-25,
2025-07-18,1605,華新,TW0001605004,3789188904,642144044,85.5,14.49,100.0,100.0,4431332948,2025-06-25,
2025-07-21,1605,華新,TW0001605004,3783655432,647677516,85.38,14.61,100.0,100.0,4431332948,2025-06-25,
2025-07-22,1605,華新,TW0001605004,3785053711,646279237,85.41,14.58,100.0,100.0,4431332948,2025-06-25,
2025-07-23,1605,華新,TW0001605004,3781440661,649892287,85.33,14.66,100.0,100.0,4431332948,2025-06-25,
2025-07-24,1605,華新,TW0001605004,3783278574,648054374,85.37,14.62,100.0,100.0,4431332948,2025-06-25,
2025-07-25,1605,華新,TW0001605004,3786683858,644649090,85.45,14.54,100.0,100.0,4431332948,2025-06-25,
2025-07-28,1605,華新,TW0001605004,3787698858,643634090,85.47,14.52,100.0,100.0,4431332948,2025-06-25,
2025-07-29,1605,華新,TW0001605004,3788513853,642819095,85.49,14.5,100.0,100.0,4431332948,2025-06-25,
2025-07-30,1605,華新,TW0001605004,3778484487,652848461,85.26,14.73,100.0,100.0,4431332948,2025-06-25,
2025-07-31,1605,華新,TW0001605004,3799962116,631370832,85.75,14.24,100.0,100.0,4431332948,2025-06-25,
2025-08-01,1605,華新,TW0001605004,3811466037,619866911,86.01,13.98,100.0,100.0,4431332948,2025-06-25,
2025-08-04,1605,華新,TW0001605004,3809358791,621974157,85.96,14.03,100.0,100.0,4431332948,2025-06-25,
2025-08-05,1605,華新,TW0001605004,3813638791,617694157,86.06,13.93,100.0,100.0,4431332948,2025-06-25,
2025-08-06,1605,華新,TW0001605004,3813065713,618267235,86.04,13.95,100.0,100.0,4431332948,2025-06-25,
2025-08-07,1605,華新,TW0001605004,3810125616,621207332,85.98,14.01,100.0,100.0,4431332948,2025-06-25,
2025-08-08,1605,華新,TW0001605004,3811195624,620137324,86.0,13.99,100.0,100.0,4431332948,2025-06-25,
2025-08-11,1605,華新,TW0001605004,3815008790,616324158,86.09,13.9,100.0,100.0,4431332948,2025-06-25,
2025-08-12,1605,華新,TW0001605004,3816420220,614912728,86.12,13.87,100.0,100.0,4431332948,2025-06-25,
2025-08-13,1605,華新,TW0001605004,3811524220,619808728,86.01,13.98,100.0,100.0,4431332948,2025-06-25,
2025-08-14,1605,華新,TW0001605004,3804640418,626692530,85.85,14.14,100.0,100.0,4431332948,2025-06-25,
2025-08-15,1605,華新,TW0001605004,3811909631,619423317,86.02,13.97,100.0,100.0,4431332948,2025-06-25,
2025-08-18,1605,華新,TW0001605004,3809286907,622046041,85.96,14.03,100.0,100.0,4431332948,2025-06-25,
2025-08-19,1605,華新,TW0001605004,3814432917,616900031,86.07,13.92,100.0,100.0,4431332948,2025-06-25,
2025-08-20,1605,華新,TW0001605004,3821585805,609747143,86.24,13.75,100.0,100.0,4431332948,2025-06-25,
2025-08-21,1605,華新,TW0001605004,3820998473,610334475,86.22,13.77,100.0,100.0,4431332948,2025-06-25,
2025-08-22,1605,華新,TW0001605004,3821490473,609842475,86.23,13.76,100.0,100.0,4431332948,2025-06-25,
2025-08-25,1605,華新,TW0001605004,3820344473,610988475,86.21,13.78,100.0,100.0,4431332948,2025-06-25,
2025-08-26,1605,華新,TW0001605004,3827687911,603645037,86.37,13.62,100.0,100.0,4431332948,2025-06-25,
2025-08-27,1605,華新,TW0001605004,3823965078,607367870,86.29,13.7,100.0,100.0,4431332948,2025-06-25,
2025-08-28,1605,華新,TW0001605004,3819823135,611509813,86.2,13.79,100.0,100.0,4431332948,2025-06-25,
2025-08-29,1605,華新,TW0001605004,3822840307,608492641,86.26,13.73,100.0,100.0,4431332948,2025-06-25,
2025-09-01,1605,華新,TW0001605004,3835626957,595705991,86.55,13.44,100.0,100.0,4431332948,2025-06-25,
2025-09-02,1605,華新,TW0001605004,3833918892,597414056,86.51,13.48,100.0,100.0,4431332948,2025-06-25,
2025-09-03,1605,華新,TW0001605004,3840268324,591064624,86.66,13.33,100.0,100.0,4431332948,2025-06-25, <a href=' https://mopsov.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=1605&date=11409' target=_blank>4</a>
2025-09-04,1605,華新,TW0001605004,3839683049,591649899,86.64,13.35,100.0,100.0,4431332948,2025-06-25,
2025-09-05,1605,華新,TW0001605004,3852597470,578735478,86.93,13.06,100.0,100.0,4431332948,2025-06-25,
2025-09-08,1605,華新,TW0001605004,3871176390,560156558,87.35,12.64,100.0,100.0,4431332948,2025-06-25,
2025-09-09,1605,華新,TW0001605004,3872092358,559240590,87.37,12.62,100.0,100.0,4431332948,2025-06-25,
2025-09-10,1605,華新,TW0001605004,3859486438,571846510,87.09,12.9,100.0,100.0,4431332948,2025-06-25,
2025-09-11,1605,華新,TW0001605004,3867602394,563730554,87.27,12.72,100.0,100.0,4431332948,2025-06-25,
2025-09-12,1605,華新,TW0001605004,3864582430,566750518,87.21,12.78,100.0,100.0,4431332948,2025-06-25,
2025-09-15,1605,華新,TW0001605004,3866615051,564717897,87.25,12.74,100.0,100.0,4431332948,2025-09-15, <a href='https://mopsov.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
2025-09-16,1605,華新,TW0001605004,3865954051,565378897,87.24,12.75,100.0,100.0,4431332948,2025-09-15,
2025-09-17,1605,華新,TW0001605004,3865808389,565524559,87.23,12.76,100.0,100.0,4431332948,2025-09-15,
2025-09-18,1605,華新,TW0001605004,3862341515,568991433,87.15,12.84,100.0,100.0,4431332948,2025-09-15,
2025-09-19,1605,華新,TW0001605004,3854774849,576558099,86.98,13.01,100.0,100.0,4431332948,2025-09-15,
2025-09-22,1605,華新,TW0001605004,3865204251,566128697,87.22,12.77,100.0,100.0,4431332948,2025-09-15,
2025-09-23,1605,華新,TW0001605004,3862979138,568353810,87.17,12.82,100.0,100.0,4431332948,2025-09-15,
2025-09-24,1605,華新,TW0001605004,3865534127,565798821,87.23,12.76,100.0,100.0,4431332948,2025-09-15,
