date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2025-06-12,1313,聯成,TW0001313005,1275511309,92843298,93.21,6.78,100.0,100.0,1368354607,2025-05-16,
2025-06-13,1313,聯成,TW0001313005,1275922309,92432298,93.24,6.75,100.0,100.0,1368354607,2025-05-16,
2025-06-16,1313,聯成,TW0001313005,1275920309,92434298,93.24,6.75,100.0,100.0,1368354607,2025-05-16,
2025-06-17,1313,聯成,TW0001313005,1276626309,91728298,93.29,6.7,100.0,100.0,1368354607,2025-05-16,
2025-06-18,1313,聯成,TW0001313005,1276715309,91639298,93.3,6.69,100.0,100.0,1368354607,2025-05-16,
2025-06-19,1313,聯成,TW0001313005,1278078309,90276298,93.4,6.59,100.0,100.0,1368354607,2025-05-16,
2025-06-20,1313,聯成,TW0001313005,1278615659,89738948,93.44,6.55,100.0,100.0,1368354607,2025-05-16,
2025-06-23,1313,聯成,TW0001313005,1279247659,89106948,93.48,6.51,100.0,100.0,1368354607,2025-05-16,
2025-06-24,1313,聯成,TW0001313005,1278709659,89644948,93.44,6.55,100.0,100.0,1368354607,2025-05-16,
2025-06-25,1313,聯成,TW0001313005,1278642659,89711948,93.44,6.55,100.0,100.0,1368354607,2025-05-16,
2025-06-26,1313,聯成,TW0001313005,1278371638,89982969,93.42,6.57,100.0,100.0,1368354607,2025-05-16,
2025-06-27,1313,聯成,TW0001313005,1278530638,89823969,93.43,6.56,100.0,100.0,1368354607,2025-05-16,
2025-06-30,1313,聯成,TW0001313005,1278640638,89713969,93.44,6.55,100.0,100.0,1368354607,2025-05-16,
2025-07-01,1313,聯成,TW0001313005,1278347420,90007187,93.42,6.57,100.0,100.0,1368354607,2025-05-16,
2025-07-02,1313,聯成,TW0001313005,1278040602,90314005,93.39,6.6,100.0,100.0,1368354607,2025-05-16,
2025-07-03,1313,聯成,TW0001313005,1277414602,90940005,93.35,6.64,100.0,100.0,1368354607,2025-05-16,
2025-07-04,1313,聯成,TW0001313005,1277087602,91267005,93.33,6.66,100.0,100.0,1368354607,2025-05-16,
2025-07-07,1313,聯成,TW0001313005,1276754602,91600005,93.3,6.69,100.0,100.0,1368354607,2025-05-16,
2025-07-08,1313,聯成,TW0001313005,1276359602,91995005,93.27,6.72,100.0,100.0,1368354607,2025-05-16,
2025-07-09,1313,聯成,TW0001313005,1276332602,92022005,93.27,6.72,100.0,100.0,1368354607,2025-05-16,
2025-07-10,1313,聯成,TW0001313005,1276239602,92115005,93.26,6.73,100.0,100.0,1368354607,2025-05-16,
2025-07-11,1313,聯成,TW0001313005,1275841602,92513005,93.23,6.76,100.0,100.0,1368354607,2025-05-16,
2025-07-14,1313,聯成,TW0001313005,1276116602,92238005,93.25,6.74,100.0,100.0,1368354607,2025-05-16,
2025-07-15,1313,聯成,TW0001313005,1275679602,92675005,93.22,6.77,100.0,100.0,1368354607,2025-05-16,
2025-07-16,1313,聯成,TW0001313005,1272718602,95636005,93.01,6.98,100.0,100.0,1368354607,2025-05-16,
2025-07-17,1313,聯成,TW0001313005,1270028653,98325954,92.81,7.18,100.0,100.0,1368354607,2025-05-16,
2025-07-18,1313,聯成,TW0001313005,1269730653,98623954,92.79,7.2,100.0,100.0,1368354607,2025-05-16,
2025-07-21,1313,聯成,TW0001313005,1270103653,98250954,92.81,7.18,100.0,100.0,1368354607,2025-05-16,
2025-07-22,1313,聯成,TW0001313005,1267473653,100880954,92.62,7.37,100.0,100.0,1368354607,2025-05-16,
2025-07-23,1313,聯成,TW0001313005,1267218653,101135954,92.6,7.39,100.0,100.0,1368354607,2025-05-16,
2025-07-24,1313,聯成,TW0001313005,1268504653,99849954,92.7,7.29,100.0,100.0,1368354607,2025-05-16,
2025-07-25,1313,聯成,TW0001313005,1268872653,99481954,92.72,7.27,100.0,100.0,1368354607,2025-05-16,
2025-07-28,1313,聯成,TW0001313005,1267332653,101021954,92.61,7.38,100.0,100.0,1368354607,2025-05-16,
2025-07-29,1313,聯成,TW0001313005,1267864653,100489954,92.65,7.34,100.0,100.0,1368354607,2025-05-16,
2025-07-30,1313,聯成,TW0001313005,1269476653,98877954,92.77,7.22,100.0,100.0,1368354607,2025-05-16,
2025-07-31,1313,聯成,TW0001313005,1269525653,98828954,92.77,7.22,100.0,100.0,1368354607,2025-05-16,
2025-08-01,1313,聯成,TW0001313005,1269250653,99103954,92.75,7.24,100.0,100.0,1368354607,2025-05-16,
2025-08-04,1313,聯成,TW0001313005,1269199653,99154954,92.75,7.24,100.0,100.0,1368354607,2025-05-16,
2025-08-05,1313,聯成,TW0001313005,1260837653,98851954,92.72,7.27,100.0,100.0,1359689607,2025-08-05, <a href='https://mopsov.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
2025-08-06,1313,聯成,TW0001313005,1259932267,99757340,92.66,7.33,100.0,100.0,1359689607,2025-08-05,
2025-08-07,1313,聯成,TW0001313005,1259813268,99876339,92.65,7.34,100.0,100.0,1359689607,2025-08-05,
2025-08-08,1313,聯成,TW0001313005,1259978268,99711339,92.66,7.33,100.0,100.0,1359689607,2025-08-05,
2025-08-11,1313,聯成,TW0001313005,1259041268,100648339,92.59,7.4,100.0,100.0,1359689607,2025-08-05,
2025-08-12,1313,聯成,TW0001313005,1257524393,102165214,92.48,7.51,100.0,100.0,1359689607,2025-08-05,
2025-08-13,1313,聯成,TW0001313005,1256643115,103046492,92.42,7.57,100.0,100.0,1359689607,2025-08-05,
2025-08-14,1313,聯成,TW0001313005,1256305119,103384488,92.39,7.6,100.0,100.0,1359689607,2025-08-05,
2025-08-15,1313,聯成,TW0001313005,1255772119,103917488,92.35,7.64,100.0,100.0,1359689607,2025-08-05,
2025-08-18,1313,聯成,TW0001313005,1255307479,104382128,92.32,7.67,100.0,100.0,1359689607,2025-08-05,
2025-08-19,1313,聯成,TW0001313005,1257392784,102296823,92.47,7.52,100.0,100.0,1359689607,2025-08-05,
2025-08-20,1313,聯成,TW0001313005,1256633285,103056322,92.42,7.57,100.0,100.0,1359689607,2025-08-05,
2025-08-21,1313,聯成,TW0001313005,1256748285,102941322,92.42,7.57,100.0,100.0,1359689607,2025-08-05,
2025-08-22,1313,聯成,TW0001313005,1256583285,103106322,92.41,7.58,100.0,100.0,1359689607,2025-08-05,
2025-08-25,1313,聯成,TW0001313005,1256980285,102709322,92.44,7.55,100.0,100.0,1359689607,2025-08-05,
2025-08-26,1313,聯成,TW0001313005,1257143285,102546322,92.45,7.54,100.0,100.0,1359689607,2025-08-05,
2025-08-27,1313,聯成,TW0001313005,1257254285,102435322,92.46,7.53,100.0,100.0,1359689607,2025-08-05,
2025-08-28,1313,聯成,TW0001313005,1257405285,102284322,92.47,7.52,100.0,100.0,1359689607,2025-08-05,
2025-08-29,1313,聯成,TW0001313005,1256923285,102766322,92.44,7.55,100.0,100.0,1359689607,2025-08-05,
2025-09-01,1313,聯成,TW0001313005,1256308285,103381322,92.39,7.6,100.0,100.0,1359689607,2025-08-05,
2025-09-02,1313,聯成,TW0001313005,1256570785,103118822,92.41,7.58,100.0,100.0,1359689607,2025-08-05,
2025-09-03,1313,聯成,TW0001313005,1257762785,101926822,92.5,7.49,100.0,100.0,1359689607,2025-08-05,
2025-09-04,1313,聯成,TW0001313005,1257939785,101749822,92.51,7.48,100.0,100.0,1359689607,2025-08-05,
2025-09-05,1313,聯成,TW0001313005,1258126785,101562822,92.53,7.46,100.0,100.0,1359689607,2025-08-05,
2025-09-08,1313,聯成,TW0001313005,1257530785,102158822,92.48,7.51,100.0,100.0,1359689607,2025-08-05,
2025-09-09,1313,聯成,TW0001313005,1257538785,102150822,92.48,7.51,100.0,100.0,1359689607,2025-08-05,
2025-09-10,1313,聯成,TW0001313005,1257712785,101976822,92.49,7.5,100.0,100.0,1359689607,2025-08-05,
2025-09-11,1313,聯成,TW0001313005,1257831785,101857822,92.5,7.49,100.0,100.0,1359689607,2025-08-05,
2025-09-12,1313,聯成,TW0001313005,1257566785,102122822,92.48,7.51,100.0,100.0,1359689607,2025-08-05,
2025-09-15,1313,聯成,TW0001313005,1257474785,102214822,92.48,7.51,100.0,100.0,1359689607,2025-08-05,
2025-09-16,1313,聯成,TW0001313005,1257756168,101933439,92.5,7.49,100.0,100.0,1359689607,2025-08-05,
2025-09-17,1313,聯成,TW0001313005,1257765168,101924439,92.5,7.49,100.0,100.0,1359689607,2025-08-05,
2025-09-18,1313,聯成,TW0001313005,1257265168,102424439,92.46,7.53,100.0,100.0,1359689607,2025-08-05,
2025-09-19,1313,聯成,TW0001313005,1257562168,102127439,92.48,7.51,100.0,100.0,1359689607,2025-08-05,
2025-09-22,1313,聯成,TW0001313005,1257306168,102383439,92.47,7.52,100.0,100.0,1359689607,2025-08-05,
2025-09-23,1313,聯成,TW0001313005,1255519168,104170439,92.33,7.66,100.0,100.0,1359689607,2025-08-05,
2025-09-24,1313,聯成,TW0001313005,1255494668,104194939,92.33,7.66,100.0,100.0,1359689607,2025-08-05,
