date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2025-06-12,3450,聯鈞,TW0003450003,124918418,20762964,85.74,14.25,100.0,100.0,145681382,2025-05-19,
2025-06-13,3450,聯鈞,TW0003450003,126662798,19018584,86.94,13.05,100.0,100.0,145681382,2025-05-19,
2025-06-16,3450,聯鈞,TW0003450003,122992073,22689309,84.42,15.57,100.0,100.0,145681382,2025-05-19,
2025-06-17,3450,聯鈞,TW0003450003,124898819,20782563,85.73,14.26,100.0,100.0,145681382,2025-05-19,
2025-06-18,3450,聯鈞,TW0003450003,125800188,19881194,86.35,13.64,100.0,100.0,145681382,2025-05-19,
2025-06-19,3450,聯鈞,TW0003450003,127188634,18492748,87.3,12.69,100.0,100.0,145681382,2025-05-19,
2025-06-20,3450,聯鈞,TW0003450003,125764422,19916960,86.32,13.67,100.0,100.0,145681382,2025-05-19,
2025-06-23,3450,聯鈞,TW0003450003,125560207,20121175,86.18,13.81,100.0,100.0,145681382,2025-05-19,
2025-06-24,3450,聯鈞,TW0003450003,129152786,16528596,88.65,11.34,100.0,100.0,145681382,2025-05-19,
2025-06-25,3450,聯鈞,TW0003450003,129831886,15849496,89.12,10.87,100.0,100.0,145681382,2025-05-19,
2025-06-26,3450,聯鈞,TW0003450003,129957295,15724087,89.2,10.79,100.0,100.0,145681382,2025-05-19,
2025-06-27,3450,聯鈞,TW0003450003,130971318,14710064,89.9,10.09,100.0,100.0,145681382,2025-05-19,
2025-06-30,3450,聯鈞,TW0003450003,130416201,15265181,89.52,10.47,100.0,100.0,145681382,2025-05-19,
2025-07-01,3450,聯鈞,TW0003450003,131433350,14248032,90.21,9.78,100.0,100.0,145681382,2025-05-19,
2025-07-02,3450,聯鈞,TW0003450003,131041250,14640132,89.95,10.04,100.0,100.0,145681382,2025-05-19,
2025-07-03,3450,聯鈞,TW0003450003,131463138,14218244,90.24,9.75,100.0,100.0,145681382,2025-05-19,
2025-07-04,3450,聯鈞,TW0003450003,133604108,12077274,91.7,8.29,100.0,100.0,145681382,2025-05-19,
2025-07-07,3450,聯鈞,TW0003450003,134148718,11532664,92.08,7.91,100.0,100.0,145681382,2025-05-19,
2025-07-08,3450,聯鈞,TW0003450003,132841698,12839684,91.18,8.81,100.0,100.0,145681382,2025-05-19,
2025-07-09,3450,聯鈞,TW0003450003,132197234,13484148,90.74,9.25,100.0,100.0,145681382,2025-05-19,
2025-07-10,3450,聯鈞,TW0003450003,131325689,14355693,90.14,9.85,100.0,100.0,145681382,2025-05-19,
2025-07-11,3450,聯鈞,TW0003450003,132385606,13295776,90.87,9.12,100.0,100.0,145681382,2025-05-19,
2025-07-14,3450,聯鈞,TW0003450003,132221596,13459786,90.76,9.23,100.0,100.0,145681382,2025-05-19,
2025-07-15,3450,聯鈞,TW0003450003,131050593,14630789,89.95,10.04,100.0,100.0,145681382,2025-05-19,
2025-07-16,3450,聯鈞,TW0003450003,130153087,15528295,89.34,10.65,100.0,100.0,145681382,2025-05-19,
2025-07-17,3450,聯鈞,TW0003450003,131020709,14660673,89.93,10.06,100.0,100.0,145681382,2025-05-19,
2025-07-18,3450,聯鈞,TW0003450003,131090015,14591367,89.98,10.01,100.0,100.0,145681382,2025-05-19,
2025-07-21,3450,聯鈞,TW0003450003,131787651,13893731,90.46,9.53,100.0,100.0,145681382,2025-05-19,
2025-07-22,3450,聯鈞,TW0003450003,131593553,14087829,90.32,9.67,100.0,100.0,145681382,2025-05-19,
2025-07-23,3450,聯鈞,TW0003450003,131821513,13859869,90.48,9.51,100.0,100.0,145681382,2025-05-19,
2025-07-24,3450,聯鈞,TW0003450003,131566040,14115342,90.31,9.68,100.0,100.0,145681382,2025-05-19,
2025-07-25,3450,聯鈞,TW0003450003,131203458,14477924,90.06,9.93,100.0,100.0,145681382,2025-05-19,
2025-07-28,3450,聯鈞,TW0003450003,132411117,13270265,90.89,9.1,100.0,100.0,145681382,2025-05-19,
2025-07-29,3450,聯鈞,TW0003450003,132524077,13157305,90.96,9.03,100.0,100.0,145681382,2025-05-19,
2025-07-30,3450,聯鈞,TW0003450003,133661807,12019575,91.74,8.25,100.0,100.0,145681382,2025-05-19,
2025-07-31,3450,聯鈞,TW0003450003,134230707,11450675,92.13,7.86,100.0,100.0,145681382,2025-05-19,
2025-08-01,3450,聯鈞,TW0003450003,132739707,12941675,91.11,8.88,100.0,100.0,145681382,2025-05-19,
2025-08-04,3450,聯鈞,TW0003450003,133471527,12209855,91.61,8.38,100.0,100.0,145681382,2025-05-19,
2025-08-05,3450,聯鈞,TW0003450003,133769527,11911855,91.82,8.17,100.0,100.0,145681382,2025-05-19,
2025-08-06,3450,聯鈞,TW0003450003,134447732,11233650,92.28,7.71,100.0,100.0,145681382,2025-05-19,
2025-08-07,3450,聯鈞,TW0003450003,133915632,11765750,91.92,8.07,100.0,100.0,145681382,2025-05-19,
2025-08-08,3450,聯鈞,TW0003450003,134123595,11557787,92.06,7.93,100.0,100.0,145681382,2025-05-19,
2025-08-11,3450,聯鈞,TW0003450003,133534595,12146787,91.66,8.33,100.0,100.0,145681382,2025-05-19,
2025-08-12,3450,聯鈞,TW0003450003,134224385,11456997,92.13,7.86,100.0,100.0,145681382,2025-05-19,
2025-08-13,3450,聯鈞,TW0003450003,133376667,12304715,91.55,8.44,100.0,100.0,145681382,2025-05-19,
2025-08-14,3450,聯鈞,TW0003450003,133054444,12626938,91.33,8.66,100.0,100.0,145681382,2025-05-19,
2025-08-15,3450,聯鈞,TW0003450003,133691199,11990183,91.76,8.23,100.0,100.0,145681382,2025-05-19,
2025-08-18,3450,聯鈞,TW0003450003,133793622,11887760,91.83,8.16,100.0,100.0,145681382,2025-05-19,
2025-08-19,3450,聯鈞,TW0003450003,133018939,12662443,91.3,8.69,100.0,100.0,145681382,2025-05-19,
2025-08-20,3450,聯鈞,TW0003450003,133736959,11944423,91.8,8.19,100.0,100.0,145681382,2025-05-19,
2025-08-21,3450,聯鈞,TW0003450003,134126940,11554442,92.06,7.93,100.0,100.0,145681382,2025-05-19,
2025-08-22,3450,聯鈞,TW0003450003,134754820,10926562,92.49,7.5,100.0,100.0,145681382,2025-05-19,
2025-08-25,3450,聯鈞,TW0003450003,131803351,13878031,90.47,9.52,100.0,100.0,145681382,2025-05-19,
2025-08-26,3450,聯鈞,TW0003450003,132381833,13299549,90.87,9.12,100.0,100.0,145681382,2025-05-19,
2025-08-27,3450,聯鈞,TW0003450003,131121486,14559896,90.0,9.99,100.0,100.0,145681382,2025-05-19,
2025-08-28,3450,聯鈞,TW0003450003,131602033,14079349,90.33,9.66,100.0,100.0,145681382,2025-05-19,
2025-08-29,3450,聯鈞,TW0003450003,132037015,13644367,90.63,9.36,100.0,100.0,145681382,2025-05-19,
2025-09-01,3450,聯鈞,TW0003450003,132711915,12969467,91.09,8.9,100.0,100.0,145681382,2025-05-19,
2025-09-02,3450,聯鈞,TW0003450003,133149939,12531443,91.39,8.6,100.0,100.0,145681382,2025-05-19,
2025-09-03,3450,聯鈞,TW0003450003,132594313,13087069,91.01,8.98,100.0,100.0,145681382,2025-05-19,
2025-09-04,3450,聯鈞,TW0003450003,133009483,12671899,91.3,8.69,100.0,100.0,145681382,2025-05-19,
2025-09-05,3450,聯鈞,TW0003450003,132768159,12913223,91.13,8.86,100.0,100.0,145681382,2025-05-19,
2025-09-08,3450,聯鈞,TW0003450003,132461930,13219452,90.92,9.07,100.0,100.0,145681382,2025-05-19,
2025-09-09,3450,聯鈞,TW0003450003,133335490,12345892,91.52,8.47,100.0,100.0,145681382,2025-05-19,
2025-09-10,3450,聯鈞,TW0003450003,132095107,13586275,90.67,9.32,100.0,100.0,145681382,2025-05-19,
2025-09-11,3450,聯鈞,TW0003450003,132066517,13614865,90.65,9.34,100.0,100.0,145681382,2025-05-19,
2025-09-12,3450,聯鈞,TW0003450003,131711646,13969736,90.41,9.58,100.0,100.0,145681382,2025-05-19,
2025-09-15,3450,聯鈞,TW0003450003,132859832,12821550,91.19,8.8,100.0,100.0,145681382,2025-05-19,
2025-09-16,3450,聯鈞,TW0003450003,132453832,13227550,90.92,9.07,100.0,100.0,145681382,2025-05-19,
2025-09-17,3450,聯鈞,TW0003450003,128972025,16709357,88.53,11.46,100.0,100.0,145681382,2025-05-19,
2025-09-18,3450,聯鈞,TW0003450003,129941312,15740070,89.19,10.8,100.0,100.0,145681382,2025-05-19,
2025-09-19,3450,聯鈞,TW0003450003,126004347,19677035,86.49,13.5,100.0,100.0,145681382,2025-05-19,
2025-09-22,3450,聯鈞,TW0003450003,125230247,20451135,85.96,14.03,100.0,100.0,145681382,2025-05-19,
2025-09-23,3450,聯鈞,TW0003450003,124199399,21481983,85.25,14.74,100.0,100.0,145681382,2025-05-19,
2025-09-24,3450,聯鈞,TW0003450003,124310042,21371340,85.33,14.66,100.0,100.0,145681382,2025-05-19,
